id,created_at,original_text,screen_name,author_id,replies,retweet_count,to,hashtags,user_mentions,urls
1070331476972068865,Wed Dec 05 14:58:04 +0000 2018,"Today we have listened to the failures of the APC government since 2015 till today. There is nothing they have not promised us, they promised us security, jobs and better economy, they failed. Whatever they promised, they failed. #PDPNorthCentralRally #LetsGetNigeriaWorkingAgain",atiku,177583133,54,254,,#PDPNorthCentralRally #LetsGetNigeriaWorkingAgain,,
1070331468113735690,Wed Dec 05 14:58:02 +0000 2018,Thank you very much my brothers and sisters of the North Central zone. #PDPNorthCentralRally #LGNWA,atiku,177583133,319,944,,#PDPNorthCentralRally #LGNWA,,
1070312692152438785,Wed Dec 05 13:43:25 +0000 2018,"Key on our priority also, is resolution of subsisting issues of insecurity in the region including the farmer-herder conflicts. These we will deal with using improved intelligence, diplomacy, promotion of good neighbourliness - with support from the traditional institutions.",atiku,177583133,114,410,,,,
1070312686427258880,Wed Dec 05 13:43:24 +0000 2018,"As our campaign train moves to Kwara State, one of our key priorities remains JOBS, JOBS, JOBS through development of agriculture and Micro, Small and Medium Enterprises within the region. #LetsGetNigeriaWorkingAgain #PDPNorthCentralRally #LGNWA",atiku,177583133,722,1701,,#LetsGetNigeriaWorkingAgain #PDPNorthCentralRally #LGNWA,,
1069595055575494656,Mon Dec 03 14:11:48 +0000 2018,Sokoto! We are here. #LetsGetNigeriaWorkingAgain,atiku,177583133,1069,3098,,#LetsGetNigeriaWorkingAgain,,
1069517705022185472,Mon Dec 03 09:04:26 +0000 2018,"As we begin our regional campaigns today, I want to remind all Nigerians of my commitment to you and the future of our nation to create JOBS: Jobs, Opportunity, Being united and Security. #LetsGetNigeriaWorkingAgain",atiku,177583133,1243,2467,,#LetsGetNigeriaWorkingAgain,,
1069268164867956738,Sun Dec 02 16:32:51 +0000 2018,The overwhelming Arsenal defeat of Tottenham is just the booster I needed to hit my first campaign in Sokoto tomorrow. #smile #LetsGetNigeriaWorkingAgain,atiku,177583133,1822,5128,,#smile #LetsGetNigeriaWorkingAgain,,
1069204303401885696,Sun Dec 02 12:19:05 +0000 2018,Your chance to speak to the nation on National TV. Simply post a one-minute video about your idea to get Nigeria working again to your Twitter account by Dec 24 with the hashtag #LetsGetNigeriaWorkingAgain and your state. See https://www.facebook.com/14312764639/posts/10156859555044640?sfns=1 for T&amp;Cs.,atiku,177583133,1397,3589,,#LetsGetNigeriaWorkingAgain,,https://www.facebook.com/14312764639/posts/10156859555044640?sfns=1
1069140134438871040,Sun Dec 02 08:04:06 +0000 2018,"To defeat terrorism, we need to arm our military & motivate them with good working conditions, especially the lower ranks who face the greatest risks & are the least paid. We need to demonstrate that when you fight for Nigeria, Nigeria will fight for you.",atiku,177583133,601,1942,,,,https://www.thisdaylive.com/index.php/2018/12/02/to-win-the-war-on-terror-we-need-opportunities-and-jobs/
1068940517398974472,Sat Dec 01 18:50:53 +0000 2018,"Congratulations to the Super Falcons. Once again, Champions of Africa!",atiku,177583133,501,2489,,,,
1068919082777550848,Sat Dec 01 17:25:43 +0000 2018,I have just spoken to the family of Dr. Frederick Fasehun. It would be a challenge to find a more passionate Nigerian than Frederick. He was a man of convictions who believed & fought for a more equitable Nigeria. May God grant his family the fortitude to bear this huge loss. -AA,atiku,177583133,441,972,,,,
1068863055503724544,Sat Dec 01 13:43:05 +0000 2018,"Former President George H.W. Bush, was a lover of Nigeria so much his favourite musician was Fela Kuti. A man of principle who fought for freedom and democracy and whose life was a pattern of service to his nation and the world. He will be missed. May his soul rest in peace. -AA",atiku,177583133,322,1160,,,,
